Codigo,Nome,Ind_Melhor_Modelo,Ind_RMSE,Ind_MAE,Ind_MAPE,Grupo_Sinal,Cluster_ID,Pooled_Ridge_RMSE,Pooled_Ridge_MAE,Pooled_Ridge_MAPE,Pooled_SVR_RMSE,Pooled_SVR_MAE,Pooled_SVR_MAPE,Pooled_MLP_RMSE,Pooled_MLP_MAE,Pooled_MLP_MAPE,Pooled_Melhor_Modelo,Pooled_Melhor_RMSE,LGBM_Cluster_RMSE,LGBM_Cluster_MAE,LGBM_Cluster_MAPE,N_Treino,N_Holdout,Global_Ridge_RMSE,Global_Ridge_MAE,Global_Ridge_MAPE,Global_RF_RMSE,Global_RF_MAE,Global_RF_MAPE,Global_MLP_RMSE,Global_MLP_MAE,Global_MLP_MAPE,Global_LGBM_RMSE,Global_LGBM_MAE,Global_LGBM_MAPE,Global_Chronos_RMSE,Global_Chronos_MAE,Global_Chronos_MAPE,Global_Melhor_Modelo,Global_Melhor_RMSE,_Pooled_Melhor_MAPE,_Global_Melhor_MAPE,_Global_Melhor_com_Chronos_MAPE,_Oracle_RMSE,_Oracle_MAPE
600004435,CONVÊNIO PROGRAMA FINLACEN -,ARIMA,809.6722199019571,551.4950560253261,22.263614143422863,apenas_positivos,1,24928.76,23791.38,1325.7556,7777.87,6596.79,366.9204,7140.55,5995.03,327.0321,LGBM,2149.34,2149.34,1841.33,114.4621,70,12,22755.806520313865,21782.93403135028,1210.557625447335,13604.85559542456,10283.448945109834,511.0934614558899,22957.05100746817,20340.53221089396,1063.9448323244824,3301.172539285659,3141.1160895287626,187.4704462161453,798.0768466125757,526.2789916992188,20.599273350751087,Chronos,798.0768466125757,114.4621,187.4704462161453,20.599273350751087,798.0768466125757,20.599273350751087
600004439,CONVÊNIO PRÓ-RESIDÊNCIA MÉDICA - PORTARIA Nº 961/2015,MLP,131389.27279033285,65642.45821727028,217.3111383207911,apenas_positivos,1,126706.58,62678.58,247.9724,144090.74,77311.9,137.6516,155827.69,85828.31,96.3776,LGBM,123604.69,123604.69,60259.45,269.3094,62,12,123942.9755321968,60466.46235510241,263.5464694540176,125634.00565928013,62250.037694624974,265.284281464571,139249.30993974267,75497.77554219919,175.92063435205682,131383.06654161174,65615.61184936465,235.359125094111,135721.9918231207,71584.35970052083,196.24916594118665,Ridge,123942.9755321968,269.3094,263.5464694540176,263.5464694540176,123604.69,269.3094
600004441,CONVÊNIO FN-SUS/MICROCEFALIA/LACEN-PE - PORT. INTERM. Nº 405/2016,ARIMA,1274.9578114149765,1136.3243299815156,15.820019924723796,apenas_positivos,1,649.05,575.45,8.025,2615.61,2355.95,32.8958,956.19,877.08,12.342,Ridge,649.05,963.87,822.89,11.3529,70,12,759.013602493331,672.2786684917841,9.365449465752246,358.66725268432833,288.3487238121291,4.027905903356834,1377.160139602456,1152.5313769369557,15.927670275979525,1192.7665182949304,1063.0879759015186,14.808489175308493,1461.4207910663597,1322.3308512369792,18.4686556728134,RF,358.66725268432833,8.025,4.027905903356834,4.027905903356834,358.66725268432833,4.027905903356834
600004626,CONVÊNIO FNS  A I D S ( VIGILÂNCIA EM SAÚDE ) - PORTARIA Nº 3.276/2013,ARIMA,570357.4050969095,266329.4286090947,36.60510730736603,apenas_positivos,1,560747.15,234079.56,27.1949,617405.52,338063.46,51.3457,632453.02,353470.95,56.464,Ridge,560747.15,561291.17,230537.13,25.2862,62,12,558399.5031228286,230483.5817924428,26.901935423843423,564005.1044867771,220327.60675369567,21.594435370861408,599852.1726049804,309437.836538537,43.758880953551625,549352.5973228149,228217.18166379936,26.82382646401008,599706.7767282194,300842.2174479167,40.41145312740178,LGBM,549352.5973228149,27.1949,26.82382646401008,26.82382646401008,549352.5973228149,26.82382646401008
600004629,CONVÊNIO SES/PE PNA-CNCDO (CENTRAL DE TRANSPLANTE) - PORTARIA MS Nº 207/14,LR,18755.348267127,15692.686988316387,25.00173023583252,apenas_positivos,1,30601.77,29163.62,54.985,22396.01,12981.13,17.2066,20131.94,10127.87,12.1018,MLP,20131.94,27717.89,26440.49,48.1557,61,12,30508.105214502288,29642.36343176382,55.771918189468174,34316.92679756651,32141.78156256059,61.531499761244135,18885.135828763552,11957.926021048925,16.58285583489161,27899.78893668025,27143.59844177068,50.98883259042962,18892.79946331092,13303.4970703125,19.46079166666667,MLP,18885.135828763552,12.1018,16.58285583489161,16.58285583489161,18885.135828763552,16.58285583489161
600005130,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA 749 DE 06/04/2022,ARIMA,153.41421164938612,93.10534983464872,8.897948473388146,apenas_positivos,1,734.21,680.58,158.128,428.18,373.41,77.7863,426.35,407.84,96.575,LGBM,258.82,258.82,203.3,35.1328,24,5,527.7105130433766,478.0468674736209,104.5925365474116,481.8375054519171,420.3003604679661,88.86951729251817,254.39855525236368,196.40252012373048,32.939072786099715,411.9584688496845,349.3639184875084,69.9690298793602,190.8868856772508,121.62669677734377,13.915853163047544,Chronos,190.8868856772508,35.1328,32.939072786099715,13.915853163047544,190.8868856772508,13.915853163047544
600005160,CONVÊNIO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC - PORTARIA 748 DE 06/04/2022,ARIMA,5457.700607921866,3810.521029131732,20.583695194051742,apenas_positivos,1,17483.57,16104.61,133.5867,10408.33,8638.76,62.848,10516.37,9824.79,80.0985,LGBM,8039.98,8039.98,6547.54,44.3244,24,6,14125.559570725323,13089.611909933812,106.14343579168396,12806.70974379419,11256.870102401104,85.85360769010543,10173.773471030663,8659.647707677015,61.25740473016504,11705.257188760705,10436.672422296602,81.17662281346,4565.074722922576,2536.0709635416665,8.547639319675715,Chronos,4565.074722922576,44.3244,61.25740473016504,8.547639319675715,4565.074722922576,8.547639319675715
600530001,FUNDO DE AÇÕES ESTRATÉGICAS E COMPENSAÇÃO (FAEC),ARIMA,19453260.777166706,13926676.20945565,262.7829931456814,apenas_positivos,0,23299872.79,20101375.09,188.7447,25039357.54,21811261.08,192.7969,24930837.68,21602723.23,200.6873,LGBM,21716095.28,21716095.28,15713904.81,261.5086,46,11,20763472.106725726,14338949.135805212,279.7470196903667,22374750.98041768,15637613.924951212,317.7822186504781,22437412.763414297,16239263.66562323,283.79752101777586,21847080.084646925,14510980.606206566,253.6588374651677,23382439.78583286,17081968.079545453,305.27267293308387,Ridge,20763472.106725726,261.5086,279.7470196903667,279.7470196903667,20763472.106725726,279.7470196903667
601000000,TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE ESTRUTURAÇÃO DA REDE DE SERVIÇOS PÚBLICOS DE SAÚDE,LR,604002.0782315074,511239.5738865632,364796.9365729998,positivos_e_negativos,1,580937.85,444323.46,550133.6788,656146.59,583384.62,311166.618,576160.99,458464.64,391141.9749,LGBM,573452.83,573452.83,443923.03,480254.9309,36,9,560375.5638495978,429284.16260885366,540872.8791423077,574097.1210814225,469792.7295489665,410743.43612163904,666743.1199139262,569800.8447039832,394603.4590107149,646597.3227095999,562248.0755218336,389293.8410587511,581622.1950639907,483208.7620139652,387321.1881929859,Ridge,560375.5638495978,480254.9309,540872.8791423077,540872.8791423077,560375.5638495978,540872.8791423077
601003950,CONVÊNIO COMPRA DE EQUIP. PARA O HOSPITAL FERNANDE - PORTARIA Nº 3.293/2011,SVR,0.333950917126166,0.3175066466722318,35.24342271611512,apenas_positivos,1,17.96,17.32,2008.512,5.01,3.55,370.0327,3.12,2.66,293.6598,LGBM,1.04,1.04,0.77,104.4108,48,12,15.48242461540886,14.54276227753366,1668.2101996927431,7.239653884319147,5.319449566593552,593.7538552711542,11.26170587149356,9.05533388080648,1005.4061844522912,0.6549122881332724,0.5231804092428668,69.14825943161902,0.4069087170865892,0.2388855864604314,18.19273118186177,Chronos,0.4069087170865892,104.4108,69.14825943161902,18.19273118186177,0.4069087170865892,18.19273118186177
601003980,CONVÊNIO CONSTRUÇÃO DO LACEN - PORTARIA Nº 2.754/2012,MLP,42638.58462537595,38129.95275146653,22.01363878464633,apenas_positivos,1,39837.87,35943.17,20.9722,102490.98,90254.02,51.2132,120381.0,103475.68,58.2617,LGBM,38450.9,38450.9,33763.21,19.5433,58,12,40065.7718670566,36216.12192973099,21.20596304534485,31259.80531493528,28478.29340748758,16.567822430727727,53300.74318565725,46002.64594771353,26.121702627766098,54216.6959079142,48561.09778060714,27.87460201476096,52617.33902021488,46899.80338541666,26.834942762425147,RF,31259.80531493528,19.5433,16.567822430727727,16.567822430727727,31259.80531493528,16.567822430727727
601004021,CONVÊNIO BLOCO DE INVESTIMENTO - HOSPAM - PORTARIA Nº 2.497/2012,MLP,60.44281066626812,36.804326218447926,13.414779154208304,apenas_positivos,1,127.19,124.39,53.4257,150.6,122.34,47.7731,139.31,120.58,47.3794,Ridge,127.19,143.66,135.21,56.9717,50,12,120.4673682487556,115.22300617529424,48.12442040557961,152.08830069440015,139.48986057512866,57.930633964350086,95.98272958226752,78.5047008771438,30.29854325531612,124.6002886722048,110.55457547746616,44.6182563518612,71.72499962598397,38.63646697998047,12.553361916412642,Chronos,71.72499962598397,53.4257,30.29854325531612,12.553361916412642,71.72499962598397,12.553361916412642
601004022,CONVÊNIO BLOCO DE INVESTIMENTO - AFOGADOS DA INGAZ - PORTARIA Nº 2.497/2012,SVR,51.51818725941673,25.99425968074367,10.575916018385044,apenas_positivos,1,97.91,95.98,48.9678,126.14,102.94,48.0609,118.77,102.5,48.0943,Ridge,97.91,102.98,98.93,49.8751,52,12,91.6566168117133,86.28329328396552,42.50368421345881,122.54704296951726,112.86595361629728,56.02573185154759,78.34329249304693,65.9998221266157,30.96793882910662,100.95601211957596,91.83483473842864,44.882873782145616,60.15615027391782,32.16920852661133,12.43509135798967,Chronos,60.15615027391782,48.9678,30.96793882910662,12.43509135798967,60.15615027391782,12.43509135798967
601004193,CONVÊNIO AQUISIÇÃO DE EQUIPAMENTOS - PAULISTA/PE -,SVR,2308.3334367401853,2209.059139046428,131.44977810464573,apenas_positivos,1,5719.68,5378.06,388.5461,2498.58,2334.81,137.3382,2920.18,2658.58,142.4038,SVR,2498.58,7398.35,6745.93,501.3849,53,12,5994.536559186261,5593.416721321598,407.5351480482914,6695.906051640518,6065.844927105961,454.91255937583554,6641.361976142135,6010.103758122322,450.9555549282268,7316.822232810188,6748.82066707883,494.9241069508912,2231.1170877351583,1820.4708557128904,117.85922190054144,Chronos,2231.1170877351583,137.3382,407.5351480482914,117.85922190054144,2231.1170877351583,117.85922190054144
601004309,CONVÊNIO HBC - EQUIPAMENTO AMBIÊNCIA DOS SERVIÇOS  - PORTARIA Nº 2.151/2014,ARIMA,147.26788419504777,129.559846167464,29.43535496476913,apenas_positivos,1,61.3,55.31,14.9113,262.38,230.83,52.762,232.4,209.34,48.9392,Ridge,61.3,117.54,103.91,27.4805,57,12,72.8473584031333,70.10605723533781,18.31548971186273,174.64974650839332,172.45877552693184,42.55686458808501,140.59975409543728,122.05597298281634,29.096801557437573,138.39915277774313,124.86875895603426,33.24896365785771,128.19684169579128,108.37188212076823,24.284347853932367,Ridge,72.8473584031333,14.9113,18.31548971186273,18.31548971186273,61.3,14.9113
602000000,TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE – RECURSOS DESTINADOS AO ENFRENTAMENTO DA COVID-19 NO BOJO DA AÇÃO 21C0.,ARIMA,1890764.5039826224,810740.1128604707,1183.6874393532569,positivos_e_negativos,0,28240006.17,27594958.8,119489.87,6926160.95,6777264.95,29115.9705,13558873.13,13191115.9,56646.0031,SVR,6926160.95,15235529.84,12991650.46,55847.9934,45,11,45715705.61284854,43248077.88738477,177455.45034167453,32044910.302239534,24758536.755998675,80721.13247404285,43651482.33615697,35239801.179627225,120828.6530546714,19126643.58130605,17155842.50954025,65775.37698724236,1963291.422635955,628125.7232776989,100.0,Chronos,1963291.422635955,29115.9705,65775.37698724236,100.0,1963291.422635955,100.0
631002150,CONVÊNIO FORTALECIMENTO DO LACEN - 3686/04,LR,9.20930719541935,5.394516549724105,10.163351839871284,apenas_positivos,1,33.4,31.9,72.7402,25.38,22.62,47.9118,22.16,17.74,36.8255,MLP,22.16,38.55,36.44,84.0027,47,11,30.51541574068237,29.55374637201093,67.48761596390386,35.67960891651963,32.709575526283174,73.15364430500428,35.03994679461844,33.34128088457399,75.4128950913773,33.73860732577589,32.316964288741545,73.94863835218156,12.976923835305268,9.198247389359908,17.794701672851172,Chronos,12.976923835305268,36.8255,67.48761596390386,17.794701672851172,12.976923835305268,17.794701672851172
631003992,CONVÊNIO REFORMA DA ESTRUTURA FÍSICA DO SETOR DE H - 778768/12,MLP,21.35429078834365,16.086680635240953,5.871104237242649,apenas_positivos,1,70.08,68.32,23.2234,148.39,131.74,43.6578,124.9,110.41,36.9569,Ridge,70.08,99.03,94.97,32.7717,54,12,84.22507593062784,81.66843435775273,27.79480619065991,151.84479301509717,145.26994008166807,49.1013589053179,137.69422741054245,124.59695691266737,41.64628383691208,110.7075467304838,105.75514213812852,36.895348515218735,41.754503146848606,35.673258463541664,11.705202094858658,Chronos,41.754503146848606,23.2234,27.79480619065991,11.705202094858658,41.754503146848606,11.705202094858658
631003993,CONVÊNIO REFORMA DAS SALAS DE CIRURGIA DE ALTA FRE - 780883/12,SVR,0.30802209807152,0.2488277317313793,23.13597617540844,apenas_positivos,1,0.36,0.27,23.1206,0.69,0.61,58.1671,0.68,0.58,54.4883,LGBM,0.35,0.35,0.28,25.3646,56,12,0.3509945633516317,0.2613650609751617,22.678116122591767,0.4092474161655572,0.3667550452984131,35.43962531360832,0.3545976820917727,0.1907072803179363,14.198024100699303,0.3231278259506707,0.2471357570465119,22.365063911913595,0.5067740502165682,0.412210871775945,37.1297776067413,LGBM,0.3231278259506707,25.3646,22.365063911913595,22.365063911913595,0.3231278259506707,22.365063911913595
631003994,CONVÊNIO REFORMA DA EMERGÊNCIA CARDIOLÓGICA DO HOS - 780949/12,SVR,84.4923185030797,64.76919134488317,29.903120408152077,apenas_positivos,0,130.67,118.63,70.6954,105.05,59.79,22.3131,161.45,148.3,84.3403,LGBM,95.03,95.03,60.41,24.3858,53,12,466.65312896566826,420.0137166624978,245.4397351861989,518.1299916650328,434.3345028726415,250.2604490840455,504.5992902681363,422.2372694976648,243.7171130836868,417.73419719695744,347.39920939818893,196.5246526059323,101.33770521089292,61.68041483561198,23.742993274297188,Chronos,101.33770521089292,24.3858,196.5246526059323,23.742993274297188,95.03,24.3858
631004005,CONVÊNIO HGA - CONSTRUÇÃO CENTRO DE REFERÊNCIA EM  - 758070,ARIMA,829.7150183952671,622.7209665761379,18.811294434947424,apenas_positivos,1,4754.71,4486.98,144.216,1960.04,1798.38,55.6881,1109.64,990.8,32.7404,MLP,1109.64,5703.73,5426.13,172.8079,54,12,5214.438976940615,4953.6152995355815,159.51324185150034,5381.106999920806,4913.978354125729,158.22243593357425,8353.296036762635,7803.472531103299,249.0575918369261,4806.6166235480105,4373.891580310895,141.13356399670823,990.2510909464528,692.7286783854166,18.667243466757096,Chronos,990.2510909464528,32.7404,141.13356399670823,18.667243466757096,990.2510909464528,18.667243466757096
631004542,CONVÊNIO 836305/2016-AQUISIÇÃO DE EQUIP E MAT PERM - 836305/2016,ARIMA,6094.063819723808,3788.927381962202,50.2091776454231,apenas_positivos,1,5379.86,2948.39,33.6984,6108.96,3721.15,49.371,5704.8,3175.69,41.7413,LGBM,5078.0,5078.0,3002.9,45.5027,37,9,5175.754754647084,2814.849669749801,35.031416545688266,5194.915805966035,2811.9997543735685,35.31870423882849,5236.565018365751,2805.3195782641687,33.71502837919989,5297.80687823435,2849.6351273242344,35.98973909237601,6423.324901860703,4248.465277777777,61.05140282891964,Ridge,5175.754754647084,45.5027,35.031416545688266,35.031416545688266,5078.0,45.5027
660003929,CONVÊNIO CAPACITA SUAS 2012 - BLOCO DE FINANCIAMEN -,LR,41875.915019936576,14521.10301278324,3803.1638167677856,apenas_positivos,1,41444.05,16180.58,5335.1415,42749.07,13157.47,2186.091,42495.44,14137.95,3859.0075,Ridge,41444.05,41463.59,16633.96,5614.1271,67,12,41663.443112078,16202.58925077076,4969.878452208631,41370.06337726423,17060.408280773903,5802.857442324003,41723.65481881009,17507.977672639197,5849.965865206042,41371.67087297963,16617.30283272836,5412.038866479122,42413.60239932064,12855.964833498,1703.7621691122422,RF,41370.06337726423,5335.1415,5802.857442324003,5802.857442324003,41370.06337726423,5802.857442324003
660004127,CONVÊNIO CONTRATO Nº 0328822-77/2010/MDS/CAIXA/SED - CONTRATO Nº 0328822-77/2010,SVR,4120.488568406384,2391.0696892192504,26.287328590007697,positivos_e_negativos,1,3996.6,1908.73,12.0797,4808.66,3119.11,31.4006,5091.76,3513.26,36.9108,Ridge,3996.6,4051.31,2086.9,14.9379,67,12,3982.31784363838,1870.071350077299,11.48605041515502,3949.606355619964,1748.3560103295845,9.682541204045174,3969.243795985317,1878.04635386552,11.344970215417806,4132.41033603677,2179.6945732721024,16.059681346015793,4191.18225697259,2249.1053873697915,17.341012419586345,RF,3949.606355619964,12.0797,9.682541204045174,9.682541204045174,3949.606355619964,9.682541204045174
660004249,CONVÊNIO PROGRAMA DE ERRADICAÇÃO DO TRABALHO INFAN -,SVR,3.556627014254909,3.3705812071844345,89.811300365667,positivos_e_negativos,1,110.36,94.75,2160.308,47.33,44.15,1080.3348,82.71,75.84,1946.2524,SVR,47.33,106.21,92.52,2105.6531,69,12,101.15295354160108,84.91136271308143,1932.258953658188,160.8478338747813,146.07672806085887,3404.2085837085074,117.2447483648387,95.21744637274412,2142.0590474008504,162.1806269262931,148.33188189593287,3476.1511942447705,0.9083242456243552,0.7301323811213175,16.450726293195224,Chronos,0.9083242456243552,1080.3348,1932.258953658188,16.450726293195224,0.9083242456243552,16.450726293195224
660004647,CONVÊNIO SIGTV-PCF4 -SISTEMA DE GESTÃO DE TRANSFER -,SVR,15.411954301498804,12.726623208098443,15.741116527512196,positivos_e_negativos,1,12.64,9.91,12.1915,47.5,40.98,50.7527,17.83,14.25,17.3209,LGBM,12.56,12.56,9.43,11.4019,69,12,13.807361262441866,11.151323570403656,13.778954763644974,11.68189091300678,10.244929280161893,12.89242849703593,13.459742001390914,9.982852028546024,11.94273018094822,20.18484342115828,16.82783352951129,20.699151022994347,20.86492667353942,17.339706103007,21.30171631495209,RF,11.68189091300678,11.4019,12.89242849703593,12.89242849703593,11.68189091300678,12.89242849703593
660004678,CONVÊNIO ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE PROTE -,ARIMA,2027.0207561871769,712.4473933160899,15.734519562336391,apenas_positivos,1,1977.21,893.07,38.0129,2130.02,870.75,32.7832,2032.4,755.21,20.212,LGBM,1946.1,1946.1,1060.63,58.4958,61,12,1967.377220079445,945.7144798743312,44.42169911811438,1961.943991148138,982.4691957674052,48.76303979342378,1924.034810663964,1075.8073871267673,61.10355115482011,1951.921851687081,926.0432759372692,41.34061579000012,2038.6559216295504,733.8445027669271,17.979166436291514,MLP,1924.034810663964,58.4958,61.10355115482011,61.10355115482011,1924.034810663964,61.10355115482011
665004515,CONVÊNIO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEI -,MLP,403.17344517416615,192.2300085557586,27.232411881841784,apenas_positivos,1,395.42,178.36,22.7758,457.02,263.32,50.6218,433.17,234.93,40.8377,Ridge,395.42,396.56,179.43,23.1434,63,12,391.67503860068615,170.56868862008494,20.059067722704267,393.2692390354132,172.48462763039242,21.408188718595326,398.4580947645622,189.8137891961992,25.96466429035647,413.6682956559602,207.9842044759492,32.165021587050475,416.35411948839135,210.7174504597982,33.09625274337883,Ridge,391.67503860068615,22.7758,20.059067722704267,20.059067722704267,391.67503860068615,20.059067722704267
700001519,CONVÊNIO DANCING DAYS - C.R.218.771-36/2007,ARIMA,7508.825434276201,7394.491962676887,2161.138244738608,apenas_positivos,0,18019.09,17815.43,6460.7337,7550.66,7282.17,1725.9672,31984.73,29702.77,6717.1082,SVR,7550.66,11073.78,10336.85,1803.2047,69,12,29341.27227152576,28065.708540546508,6598.913519376745,25715.41180387602,20637.42009885285,2864.968965675438,42697.67606547158,38579.70401390301,7042.985698545524,14882.07920142762,13203.878985505144,2276.8792857913672,344.9352392900761,295.0317443211873,177.65283362368268,Chronos,344.9352392900761,1725.9672,2276.8792857913672,177.65283362368268,344.9352392900761,177.65283362368268
700001870,CONVÊNIO PINTANDO A LIBERDADE III - MET 048/2002,ARIMA,5.998953051118822,5.062868406339896,22.301203403370504,apenas_positivos,1,4.07,3.28,14.3984,11.99,10.54,46.9853,16.68,14.82,66.4081,LGBM,3.65,3.65,2.81,12.2606,64,12,3.5601020085255235,2.838994728642684,12.563528598230858,4.067555148793045,3.616929166659126,16.276333822680826,3.66069073186953,2.7291564609761605,11.69730474525465,5.332845336042684,4.465798544659127,19.667341355485203,6.194245840110625,5.00573976834615,21.734772453930333,Ridge,3.5601020085255235,12.2606,12.563528598230858,12.563528598230858,3.5601020085255235,12.563528598230858
700002114,CONVÊNIO FACEPE/FINEP/PAPPE - 3004025900,MLP,708.6869004162988,583.3621243686533,44.9935468386565,apenas_positivos,1,718.73,619.7,47.8131,707.88,531.95,40.8607,1050.44,818.78,53.2905,SVR,707.88,766.92,702.63,55.3448,44,11,840.3086058327816,782.0096033725888,63.15440579720663,778.9407433003636,741.1073349891572,55.86766220276404,694.7854258092441,540.884126573459,42.04614661220407,680.6675199971988,529.0164406981025,40.30552566815184,723.6189688740291,618.5163518732244,47.9311689996372,LGBM,680.6675199971988,40.8607,40.30552566815184,40.30552566815184,680.6675199971988,40.30552566815184
700003013,CONVÊNIO IPA / MDA MATAS SÃO FRANCISCO - MDA Nº 035/2007,MLP,274.21880014297955,223.2565756157321,11.168626684374985,apenas_positivos,1,99.09,86.49,4.7928,702.07,619.78,31.6271,999.16,903.66,46.4308,Ridge,99.09,337.77,282.86,14.2351,68,12,109.0811025402548,96.89688288779772,5.382916332417122,229.7660278105556,206.0983922987428,11.165474234995916,255.07504895421377,216.22305045236573,11.486607784216195,209.9561874860697,185.66685888367283,9.703325189982596,362.1873707660741,318.19940185546875,16.184712056635732,Ridge,109.0811025402548,4.7928,5.382916332417122,5.382916332417122,99.09,4.7928
700003024,CONVÊNIO FINEP - SUBVENÇÂO - 0107071700/2007-FINEP-SUBV.,MLP,645.5070490454169,529.3866324767382,44.71638962226211,apenas_positivos,1,655.77,565.31,47.7973,645.93,485.31,40.8513,958.75,747.37,53.3064,SVR,645.93,687.39,610.51,52.1941,44,11,766.6628665001972,713.4039765669421,63.137317592454025,710.6729712700916,676.012177938578,55.90080165594811,637.3701464185087,498.2495396004044,42.53217500453855,618.55529828486,466.3095602769341,38.88854690436451,681.9203018957161,607.1675636985085,52.15997194589031,LGBM,618.55529828486,40.8513,38.88854690436451,38.88854690436451,618.55529828486,38.88854690436451
700003065,"CONVÊNIO VILA DO GARRANCHO, NO MUNICIPIO DE SALGUE - CR 0233.404-90/07 MIN. CIDADES",SVR,192.5588731163964,87.21936357536674,53.19494494827023,positivos_e_negativos,1,173.25,86.61,139.3071,184.71,97.54,133.4162,173.22,84.79,130.7203,MLP,173.22,177.95,88.87,123.4549,61,12,174.52496703260286,85.21821861216135,133.76929054384598,173.32262859192582,80.41285706594688,109.6311637898878,173.26414451967054,86.34931019447816,136.11580846629855,179.58253010073844,86.26389471628228,115.75218876570746,174.78337671914898,82.51928965250652,148.4052476511226,MLP,173.26414451967054,130.7203,136.11580846629855,136.11580846629855,173.22,130.7203
700003113,CONVÊNIO IPA/MCT/ITAPIREMA - 01.0116.00/2007,MLP,6.663842980215462,5.720736217247595,20.153755069476567,apenas_positivos,1,4.82,3.92,14.0548,12.66,11.19,39.5144,15.19,13.5,47.8268,Ridge,4.82,5.13,4.02,14.2776,46,11,3.883614465914617,3.111346569840976,11.524366517142957,2.845337250160379,2.1051102000095097,8.920097887030186,3.6084242748960977,3.3035236059016344,13.249458976087237,6.272128440290592,5.213576279872286,19.09652734245528,8.955292779814124,7.7030018893155185,26.843966525438123,RF,2.845337250160379,14.0548,8.920097887030186,8.920097887030186,2.845337250160379,8.920097887030186
700003266,CONVÊNIO INCLUSÃO DIGITAL DA POPULAÇÃO CARCERÁRIA  - MJ Nº 032/2007,MLP,6.3070343573671686,4.894206852571691,10.64880295524913,apenas_positivos,1,5.82,4.65,10.2963,26.42,23.13,50.7671,36.71,32.63,72.1336,Ridge,5.82,5.94,5.19,12.5713,62,12,4.897616922255524,4.143711802573487,9.682357599661028,3.923236271341401,3.245452624521191,7.293832556998909,4.170531551417082,3.428881054453216,8.159946471726656,8.686268847134858,6.8864353487709975,14.91753142510637,13.06718600030054,11.042458534240724,23.95325802201759,RF,3.923236271341401,10.2963,7.293832556998909,7.293832556998909,3.923236271341401,7.293832556998909
700003268,CONVÊNIO CAPACITAÇÃO PROFISSIONAL EM ELETRICIDADE  - MJ Nº 048/2007,MLP,0.4333692786905658,0.3360837308134169,10.66714201274616,apenas_positivos,1,0.4,0.32,10.297,1.81,1.59,50.7855,2.52,2.24,72.1199,Ridge,0.4,0.45,0.38,12.6295,62,12,0.3365991113536409,0.2847625921201903,9.705208301196818,0.2310218057769123,0.1785220974036717,5.838935790261271,0.2871024143238134,0.236165517562992,8.230084649730077,0.4840639618822827,0.398979198707434,13.06306195445726,0.9566756996099818,0.8140198588371277,25.88389185611763,RF,0.2310218057769123,10.297,5.838935790261271,5.838935790261271,0.2310218057769123,5.838935790261271
700003270,CONVÊNIO CAPACITAÇÃO PROFISSIONAL EM CORTE E COSTU - MJ Nº 055/2007,MLP,9.64097449610275,8.074253362603356,22.80300102888197,apenas_positivos,1,4.41,3.57,10.36,16.02,13.79,39.2178,19.87,16.38,45.9463,Ridge,4.41,5.33,4.21,12.354,64,12,4.914717975415651,3.910718691855818,11.26294439228978,5.19760069582548,4.594074042396344,13.28704394082522,3.9863436405424566,2.885665330870088,8.10643203860774,6.6272535645817925,4.953019376305196,13.578828480014796,10.359768790770271,8.889068285624186,25.33770067239519,MLP,3.9863436405424566,10.36,8.10643203860774,8.10643203860774,3.9863436405424566,8.10643203860774
700003281,CONVÊNIO CNPQ/FACEPE-PRONEX 2008 - PROG.APOIO A NÚCL EXCELÊCIAS,MLP,55.833714210875605,48.85608732699362,54.59102906520318,apenas_positivos,1,56.87,50.74,57.5552,57.47,46.26,52.4571,78.85,59.55,51.1359,Ridge,56.87,58.27,53.49,61.5724,44,11,65.21251635648056,60.33162453045904,72.21194393265858,61.02294224554483,54.12971801164613,63.3674657992213,55.89076533919999,49.4808754691006,54.439272263061966,53.35047749941473,45.23602511119134,49.24633807209118,56.30149337983749,50.059152429754086,56.29823749342117,LGBM,53.35047749941473,57.5552,49.24633807209118,49.24633807209118,53.35047749941473,49.24633807209118
700003348,CONVÊNIO TERMO DE COMPROMISSO Nº001/2008 - 001/2008,ARIMA,664.4687599681062,387.4292344940557,43.14609437733338,apenas_positivos,1,621.92,451.03,66.4288,822.41,511.36,54.6767,788.17,520.61,64.8537,Ridge,621.92,653.52,629.27,147.1626,35,8,665.546730551789,474.4654239012335,76.16635603636345,634.8605488084877,495.6916842306909,81.47784660718496,779.9347349126733,547.7311093810695,93.13480769356018,645.1742603231733,449.54929320118913,68.3576907970957,736.4141570135457,448.72995376586914,45.95212354937272,RF,634.8605488084877,66.4288,81.47784660718496,81.47784660718496,621.92,66.4288
