Codigo,Nome,N_Treino,N_Holdout,Ind_Melhor_Modelo,Ind_RMSE,Ind_MAE,Ind_MAPE,Global_Ridge_RMSE,Global_Ridge_MAE,Global_Ridge_MAPE,Global_Ridge_Params,Global_RF_RMSE,Global_RF_MAE,Global_RF_MAPE,Global_RF_Params,Global_MLP_RMSE,Global_MLP_MAE,Global_MLP_MAPE,Global_MLP_Params,Global_LGBM_RMSE,Global_LGBM_MAE,Global_LGBM_MAPE,Global_LGBM_Params,Global_Melhor_Modelo,Global_Melhor_RMSE,Delta_RMSE_pct,Global_Melhor_MAE,Global_Melhor_MAPE,Global_Chronos_RMSE,Global_Chronos_MAE,Global_Chronos_MAPE
501610801,OUTROS RECURSOS NÃO VINCULADOS - MULTAS CPRH,70,12,,,,,244175.4248644065,94712.60752817262,44.10139897396845,alpha=100.0,240184.9052781654,95196.5121008237,50.74433724114332,n_est=300,248976.069425502,97630.93773259822,44.21656161520088,"hidden=(100, 50) n_iter=37",246970.0107826169,98033.0445089538,46.11601006678388,n_est=60,RF,240184.9052781654,,95196.5121008237,50.74433724114332,254432.12194234008,102675.31184895833,41.510153586848446
540000000,TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS,70,12,,,,,41235951.54236028,30953308.769190542,9.185100776177354,alpha=100.0,41116275.946447656,29310190.814590946,8.690611767962334,n_est=300,60583008.323632985,52335727.547446094,16.028925703818146,"hidden=(100, 50) n_iter=37",60866236.61339359,55001672.69756541,16.87596006239583,n_est=60,Chronos,40936410.74432563,,32090170.666666668,9.845375398880062,36772402.58241672,27186653.333333332,8.051138781224386
550000000,TRANSFERÊNCIA DO SALÁRIO-EDUCAÇÃO,70,12,,,,,7676089.062541725,6286245.78389741,24.65636157039109,alpha=100.0,10481459.00153301,9486776.405176695,38.387879300399256,n_est=300,11465400.514811538,10368737.33376784,42.45872545154336,"hidden=(100, 50) n_iter=37",10839606.403995434,9955364.099729648,40.58628108038872,n_est=60,Chronos,6158983.844339368,,3284280.0,12.045711504347912,5377945.574619271,3049362.1666666665,10.73391479873603
552004599,CONVÊNIO PNAE - MERENDA ESCOLAR 2 -,60,12,,,,,21071.79282018325,19583.878497610345,78510.58484832912,alpha=100.0,18493.078535147004,14396.374755171268,51918.13857317021,n_est=300,19261.53060713784,17481.27451692386,67342.67458580733,"hidden=(100, 50) n_iter=37",9142.28083738703,8383.531625461912,32793.80135994047,n_est=60,Chronos,37.23115639530975,,24.959131439526875,82.97779207897258,53.94079149592337,41.98036662737528,70.48182728647772
569003619,CONVÊNIO PAR BRASIL PROFISSIONALIZADO INFRAESTRUTU -,69,12,,,,,13342.690811781384,11049.654637847978,10.625923234305375,alpha=100.0,9630.17193858522,8049.868908129288,7.578684641026466,n_est=300,27194.99034884621,20174.473238100065,18.120421796346488,"hidden=(100, 50) n_iter=37",18733.325941464285,14639.06035695262,13.45061813746897,n_est=60,Chronos,9429.711702109558,,8259.408854166666,8.435335446726368,26499.721676076726,22289.630859375,20.65627156017481
569003863,CONVÊNIO PAC 2 CONSTRUÇÃO DE QUADRAS I - PAC 2442/2011,68,12,,,,,40682.52890285669,19096.60486733718,38.14364115931544,alpha=100.0,42171.17061149072,19433.766998347382,40.514146516295895,n_est=300,35704.642301724045,21761.158769281246,37.75768763205497,"hidden=(100, 50) n_iter=37",39085.967775316094,19681.619014214742,38.5640756741183,n_est=60,Chronos,32458.566805891154,,16677.631998697918,41.70585976822407,37918.74938765863,22871.932942708332,41.39356027956073
569003913,CONVÊNIO PAC 2 CONSTRUÇÃO DE QUADRAS II - 3583/2011,69,12,,,,,5949.206334240164,4168.01823466704,44.410462511248,alpha=100.0,5473.587304159511,3538.275561600705,41.59167233453824,n_est=300,7616.684367152146,6096.206106586956,52.603719761309605,"hidden=(100, 50) n_iter=37",6759.671210554046,5281.3844012045365,47.4507807557259,n_est=60,RF,5473.587304159511,,3538.275561600705,41.59167233453824,7234.852360824461,5697.28466796875,47.848795702379626
569004243,CONVÊNIO PAR TERMO DE COMPROMISSO BRASIL PROFISSIO -,69,12,,,,,820.4984524630464,711.0126967631805,9.49891380926882,alpha=100.0,947.853673282818,868.5615405163567,12.5773194122457,n_est=300,1034.4840676696251,762.9662493460083,9.509707943304308,"hidden=(100, 50) n_iter=37",1195.5575021483578,1021.5039078798112,14.588129115214093,n_est=60,Chronos,732.0455046165667,,605.6436767578125,8.100444879545227,2565.3056314614046,2184.8988444010415,26.656193120136155
569004544,CONVÊNIO PROGRAMA BRASIL ALFABETIZADO III - RESOLU - PROGRAMA BRASIL ALFABETIZADO,69,12,,,,,15232.045274011623,11451.44204493936,12.160195433663915,alpha=100.0,13417.857208129946,10596.575354733392,10.957488212426153,n_est=300,31394.697437801577,20032.146033413537,18.319327685931608,"hidden=(100, 50) n_iter=37",18581.243148933307,11539.011287789464,10.740083800732506,n_est=60,RF,13417.857208129946,,10596.575354733392,10.957488212426153,23088.436017006003,15465.350911458334,14.411270783709682
569004596,CONVÊNIO PAR TERMO DE COMPROMISSO - ROBÓTICA - 1007/2017,69,12,,,,,3022.585288092404,3002.1787938148955,36.572394068008336,alpha=100.0,2681.253732391715,2331.513467463575,26.06662796949098,n_est=300,3303.6864474888685,2927.0822214237887,34.07608080184153,"hidden=(100, 50) n_iter=37",5350.348140399308,5007.297891683526,58.39865821115387,n_est=60,Chronos,767.0065444001128,,637.7703857421875,7.65744213254322,2706.6417408761704,2314.673136393229,25.361378574178005
569004611,CONVÊNIO PAR TERMO DE COMPROMISSO - 99-3 / 2018 BN - 99-3 / 2018,69,12,,,,,5096.02731955234,4646.696455537795,195.89613018977025,alpha=100.0,5421.715467233923,4522.398979477161,201.931192048175,n_est=300,4648.016971313636,3753.05429319092,171.6813095288825,"hidden=(100, 50) n_iter=37",5173.533973826425,4515.748967708702,196.16753871117567,n_est=60,Chronos,786.1147309581894,,529.571299235026,22.267441081903463,1140.2762619557882,1017.4632771809896,42.98814232886944
569005039,CONVÊNIO PAR TERMO DE COMPROMISSO - EMENDA PARLAME - 3832-3/2021,23,5,,,,,4.693769173438839,4.41786513815256,15.803627268418104,alpha=100.0,5.105704552795237,4.737042445445299,16.89756756700035,n_est=300,5.078280496728979,4.529121631393403,16.048740562772394,"hidden=(100, 50) n_iter=37",4.945750721898215,4.635963481300131,16.56967839414647,n_est=60,Chronos,2.377503406805285,,1.98801383972168,7.160072469864996,4.27291583650234,3.8118480682373046,13.496198834255562
570003601,CONVÊNIO ARQUIVO PÚBLICO - 9209042/2010,61,12,,,,,342.491696422429,301.58567538275645,9.35640774059834,alpha=100.0,174.9737385026112,134.66778535003337,4.292267231827709,n_est=300,645.2117162851865,436.01099600941296,11.772903557469323,"hidden=(100, 50) n_iter=37",553.8307650971223,477.09437718018506,14.62636212833667,n_est=60,RF,174.9737385026112,,134.66778535003337,4.292267231827709,1059.180386959792,876.5016072591146,24.149098257762223
600002083,CONVÊNIO PROGRAMA EXTRA TETO PÓLIO - PORTARIA Nº 1045/04,57,12,,,,,32.96298135079471,29.7672188360721,29.59292514565483,alpha=100.0,36.09474885043755,34.380137333735824,35.86657578395081,n_est=300,33.84484983695808,31.26426526953045,32.35402511962218,"hidden=(100, 50) n_iter=37",37.76886677511969,35.15808824176169,36.18213379895145,n_est=60,Ridge,32.96298135079471,,29.7672188360721,29.59292514565483,39.711711796398426,22.98167355855306,17.38599835543436
